Country;Electrolyzer;RES;RES ID;ID;Assumptions;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Kuwait;low_temp;PV;Kuwait_PV_2;Kuwait_PV_2_low_temp_optimistic;optimistic;1,740871155;1,625803063;1,533150246;1,45630627;1,391124244;1,33484809;1,285562763;1,241889301;1,202805293;1,167533946;1,135472721;1,093327359;1,055756082;1,021248546;0,989504432;0,959572173;0,930875101;0,904554262;0,879748457;0,856579623;0,83435916;0,810876223;0,787968342;0,766630548;0,750521898;0,712104445;0,69210433;0,673491467;0,656102754;0,639801358;0,624471466
Kuwait;low_temp;PV;Kuwait_PV_3;Kuwait_PV_3_low_temp_optimistic;optimistic;1,830079162;1,709119616;1,611723327;1,530945486;1,462426803;1,403270045;1,351462083;1,305553333;1,264469023;1,227392576;1,193690598;1,149371904;1,109862657;1,073574973;1,040193045;1,008716476;0,978539014;0,950860071;0,924774295;0,900409809;0,877042731;0,852419501;0,828397799;0,806023879;0,789145424;0,748806365;0,727829784;0,708309485;0,690074214;0,672980305;0,656906164
Kuwait;low_temp;PV;Kuwait_PV_4;Kuwait_PV_4_low_temp_optimistic;optimistic;2,316206072;2,162908111;2,039457162;1,937057446;1,850187667;1,775178206;1,709479184;1,651254464;1,599142637;1,552109319;1,509352147;1,453401708;1,403526576;1,357719694;1,315582378;1,275849965;1,237756033;1,20281811;1,169891443;1,139138488;1,109643774;1,078503775;1,048123807;1,019827699;0,99848391;0,947454963;0,920923968;0,896234786;0,873170804;0,851550306;0,831219489
Kuwait;high_temp;Onshore;Kuwait_Onshore_3;Kuwait_Onshore_3_high_temp_optimistic;optimistic;3,7068751;3,561589869;3,432207919;3,315195377;3,208037024;3,108879998;3,016319881;2,929266117;2,846853996;2,768385167;2,693286277;2,631221857;2,586580029;2,543839218;2,503122311;2,464983725;2,427726668;2,391626374;2,359641877;2,327044547;2,294178761;2,267107432;2,241758101;2,217219616;2,198252123;2,136880394;2,10875199;2,081984438;2,056451631;2,032043913;2,008665373
Kuwait;high_temp;Offshore_1;Kuwait_Offshore_1;Kuwait_Offshore_1_high_temp_optimistic;optimistic;4,46569154;4,26869707;4,102993082;3,959542834;3,832670214;3,718584985;3,614634365;3,518890971;3,429911082;3,346585379;3,268042844;3,169681847;3,086808727;3,013888844;2,948635018;2,889644243;2,836463925;2,786797347;2,740843456;2,698916792;2,658073617;2,607768732;2,560272124;2,516747503;2,479489652;2,41571333;2,377212726;2,341432326;2,308014739;2,276667579;2,247148752
Kuwait;high_temp;Offshore_2;Kuwait_Offshore_2;Kuwait_Offshore_2_high_temp_optimistic;optimistic;6,545192907;6,264631379;6,029578743;5,826902847;5,648359617;5,488447417;5,34331837;5,210179104;5,086939262;4,971994525;4,864086942;4,717851187;4,594658886;4,486273922;4,389293157;4,301629203;4,222609246;4,148814969;4,080543097;4,018262501;3,957590885;3,883484898;3,813534811;3,749476729;3,694733643;3,600447164;3,54380404;3,491196275;3,442093283;3,396061017;3,352740118
Kuwait;high_temp;PV;Kuwait_PV_2;Kuwait_PV_2_high_temp_optimistic;optimistic;1,855769537;1,707926942;1,586700129;1,484328782;1,395925461;1,318230977;1,248972981;1,186509549;1,129618984;1,077369703;1,029036386;0,994859208;0,964544195;0,936757079;0,911255661;0,887191112;0,864048613;0,842905528;0,822982685;0,804411597;0,786561373;0,76723105;0,748282128;0,730669202;0,717908858;0,68361911;0,666806789;0,6511964;0,636644219;0,623029833;0,610251464
Kuwait;high_temp;PV;Kuwait_PV_3;Kuwait_PV_3_high_temp_optimistic;optimistic;1,957908332;1,801665899;1,673524971;1,56529151;1,471804776;1,389623234;1,316347317;1,250243113;1,190020425;1,134695382;1,083501912;1,047415189;1,015401451;0,986055018;0,959120182;0,933702902;0,909260972;0,886927726;0,865882761;0,846264051;0,827407527;0,807154631;0,787299104;0,768845525;0,755495007;0,719483057;0,70186013;0,685499002;0,67024874;0,655982892;0,642594581
Kuwait;high_temp;PV;Kuwait_PV_4;Kuwait_PV_4_high_temp_optimistic;optimistic;2,443023051;2,24981654;2,09147179;1,957815722;1,842442164;1,741079683;1,650750505;1,569303197;1,49513709;1,427031689;1,364036777;1,318567924;1,278229025;1,241250148;1,207309117;1,175280308;1,144481075;1,116337787;1,089817633;1,06509412;1,041331328;1,016068948;0,991295866;0,968277551;0,95167736;0,906517538;0,884512236;0,864087787;0,845054943;0,827255166;0,810554465
Kazakhstan;low_temp;Onshore;Kazakhstan_Onshore_2;Kazakhstan_Onshore_2_low_temp_optimistic;optimistic;3,287684028;3,186702441;3,098813103;3,021135109;2,951626977;2,888792454;2,831504137;2,778892673;2,730274411;2,685102591;2,64293348;2,573714091;2,521956178;2,472404986;2,425156676;2,380723154;2,33744264;2,295566923;2,257912892;2,219929377;2,18194549;2,149984026;2,119859396;2,090695488;2,066958784;2,003619092;1,971738754;1,941325943;1,912250078;1,884397368;1,857668063
Kazakhstan;low_temp;Onshore;Kazakhstan_Onshore_3;Kazakhstan_Onshore_3_low_temp_optimistic;optimistic;4,133107454;4,006101132;3,895556791;3,797852161;3,710420394;3,631380176;3,559313958;3,493128647;3,43196464;3,375134454;3,322080145;3,235205481;3,170274875;3,1081139;3,048843745;2,993108313;2,938818686;2,88629159;2,839069132;2,791429132;2,743785359;2,703010007;2,664550556;2,627304739;2,596883572;2,516720691;2,476090937;2,437312204;2,400219542;2,364669194;2,330535125
Kazakhstan;low_temp;PV;Kazakhstan_PV_4;Kazakhstan_PV_4_low_temp_optimistic;optimistic;3,452308069;3,224451391;3,040999264;2,88886173;2,759822492;2,648421123;2,55086364;2,464418243;2,387059576;2,317248911;2,253792759;2,170082439;2,095454903;2,02691182;1,963856689;1,904400581;1,847398783;1,795115551;1,745841496;1,699818364;1,655679468;1,609127392;1,563711806;1,521407628;1,489476956;1,413267884;1,373605885;1,336693572;1,302207522;1,269876411;1,239470599
Kazakhstan;high_temp;Onshore;Kazakhstan_Onshore_2;Kazakhstan_Onshore_2_high_temp_optimistic;optimistic;3,150939127;3,029300764;2,921163555;2,823540099;2,734305366;2,651895117;2,575124862;2,503075974;2,435021224;2,370374459;2,308655638;2,255345271;2,216972351;2,180231749;2,145228569;2,112437709;2,080404825;2,049365675;2,021855581;1,993822514;1,965561627;1,942005995;1,919929659;1,898551678;1,881946951;1,829048691;1,804615708;1,781352501;1,759150601;1,737915685;1,717565247
Kazakhstan;high_temp;Onshore;Kazakhstan_Onshore_3;Kazakhstan_Onshore_3_high_temp_optimistic;optimistic;4,004544286;3,84769702;3,7079316;3,581430332;3,465474244;3,358058545;3,257661728;3,163100294;3,073433712;2,987900151;2,905871777;2,838787715;2,790504536;2,744275304;2,700232355;2,658973496;2,618668152;2,5796131;2,544999688;2,509727495;2,474168042;2,444509886;2,416713413;2,389795607;2,368885714;2,302291385;2,271527171;2,242235073;2,214278552;2,187538874;2,161912178
Kazakhstan;high_temp;PV;Kazakhstan_PV_4;Kazakhstan_PV_4_high_temp_optimistic;optimistic;3,685177998;3,393367536;3,15392938;2,951533215;2,776524479;2,62246468;2,484863966;2,360476949;2,246887459;2,142251521;2,045131749;1,976993084;1,916543449;1,861129432;1,810268245;1,762272323;1,716118229;1,673944915;1,634203875;1,59715543;1,561546206;1,523451677;1,486100911;1,451390486;1,426308439;1,358435842;1,325274603;1,294490619;1,265799439;1,238962762;1,213779175
Israel;low_temp;Offshore_1;Israel_Offshore_1;Israel_Offshore_1_low_temp_optimistic;optimistic;9,306978731;8,952986058;8,661242184;8,413721081;8,199129889;8,009949186;7,840932612;7,688281735;7,549162525;7,421407145;7,303322164;7,059961612;6,852675126;6,668852443;6,503212384;6,352487502;6,215536248;6,087204576;5,967838754;5,858032182;5,751321453;5,625673851;5,506874703;5,397354699;5,301935242;5,150587698;5,053905097;4,963597695;4,878852219;4,799002039;4,723494091
Israel;low_temp;Offshore_2;Israel_Offshore_2;Israel_Offshore_2_low_temp_optimistic;optimistic;12,90606026;12,41525896;12,01077317;11,66760728;11,3701022;11,10783127;10,87351973;10,66190057;10,46904407;10,29194427;10,12825303;9,791455649;9,504646576;9,250344695;9,021230818;8,812777327;8,623404792;8,445966023;8,280943996;8,129164783;7,981661297;7,808147939;7,644107679;7,492917807;7,361276464;7,151950362;7,018496392;6,893871215;6,776947967;6,666803015;6,562670113
Israel;low_temp;PV;Israel_PV_2;Israel_PV_2_low_temp_optimistic;optimistic;1,731357458;1,617223191;1,525344487;1,449160306;1,384552478;1,328784174;1,279953827;1,236692264;1,197984389;1,163059015;1,131317985;1,089312531;1,051865394;1,017471636;0,985831936;0,955998161;0,927395731;0,901161363;0,876437007;0,85334408;0,831196529;0,807722133;0,78482457;0,763494674;0,74737573;0,709046487;0,689060929;0,670459973;0,653080873;0,636787095;0,621463074
Israel;low_temp;PV;Israel_PV_3;Israel_PV_3_low_temp_optimistic;optimistic;1,834882248;1,713809848;1,616337629;1,535508779;1,46695663;1,407779143;1,35595993;1,310047108;1,268964241;1,231893521;1,198200621;1,153694463;1,114017279;1,077575017;1,044050531;1,012439584;0,982133597;0,954336303;0,928138923;0,903669964;0,880202844;0,855403794;0,831212699;0,808679127;0,791662565;0,751115946;0,729997395;0,710343181;0,691981152;0,674766887;0,658578145
Israel;low_temp;PV;Israel_PV_4;Israel_PV_4_low_temp_optimistic;optimistic;2,09280822;1,954304569;1,842768617;1,750253123;1,671769438;1,604001953;1,544646779;1,492044911;1,444966276;1,402476278;1,363849955;1,313149114;1,26794765;1,226430791;1,188237248;1,152223818;1,117697717;1,086028647;1,056182188;1,028304398;1,001568327;0,973650919;0,946410496;0,921042931;0,90194698;0,85602441;0,832223088;0,810078252;0,789394988;0,770009788;0,751784274
Israel;high_temp;Offshore_1;Israel_Offshore_1;Israel_Offshore_1_high_temp_optimistic;optimistic;9,284795386;8,838342662;8,456212306;8,119038729;7,814552613;7,53445396;7,272822097;7,025237141;6,788261192;6,559114173;6,335460688;6,144371417;5,983327711;5,841596282;5,71474056;5,600038647;5,496611099;5,400005332;5,310605485;5,229019549;5,149543019;5,051188361;4,958300602;4,873130391;4,800116375;4,675793884;4,600424585;4,530339937;4,464845858;4,40337448;4,345455582
Israel;high_temp;Offshore_2;Israel_Offshore_2;Israel_Offshore_2_high_temp_optimistic;optimistic;12,15665945;11,60435026;11,13667197;10,72879297;10,3650753;10,0350361;9,731297347;9,448456229;9,182421762;8,930004348;8,68865064;8,427151619;8,206829154;8,012968566;7,839489063;7,682660574;7,541279849;7,409240688;7,287072062;7,175610276;7,06702885;6,932910256;6,806266762;6,690190823;6,590780701;6,42089161;6,318195317;6,222735502;6,1335613;6,049894787;5,971091836
Israel;high_temp;PV;Israel_PV_2;Israel_PV_2_high_temp_optimistic;optimistic;1,830180767;1,686628834;1,569109806;1,470031208;1,384612529;1,309666734;1,242972393;1,182924849;1,128330513;1,078279544;1,032063823;0,998356381;0,968485596;0,941117812;0,916014072;0,892324693;0,869534187;0,848729075;0,829127871;0,81086532;0,793307501;0,773586688;0,754261025;0,736292164;0,723221577;0,688475587;0,671345762;0,655435133;0,640598048;0,626712468;0,613675234
Israel;high_temp;PV;Israel_PV_3;Israel_PV_3_high_temp_optimistic;optimistic;1,959050746;1,802801843;1,674639952;1,566371091;1,472834625;1,390589102;1,317234989;1,251038359;1,190708946;1,13526276;1,083933563;1,048320593;1,016750882;0,987822053;0,961281665;0,936236716;0,912145489;0,890146886;0,869420148;0,850105734;0,831538291;0,810825435;0,790528691;0,771655848;0,757918067;0,721467463;0,703479886;0,686771533;0,671189604;0,656606071;0,642912709
Israel;high_temp;PV;Israel_PV_4;Israel_PV_4_high_temp_optimistic;optimistic;2,278041682;2,093315625;1,941502386;1,812995662;1,701743594;1,603709117;1,516076406;1,43680987;1,364394037;1,297672514;1,235744206;1,194548414;1,158000343;1,124496497;1,093744977;1,064726013;1,036821159;1,011322592;0,987294638;0,964894466;0,943364784;0,920332493;0,897750462;0,876764359;0,861595374;0,820578896;0,800531463;0,781920807;0,764575024;0,7483501;0,733124312
Libya;low_temp;Offshore_1;Libya_Offshore_1;Libya_Offshore_1_low_temp_optimistic;optimistic;4,929996193;4,742614547;4,588198153;4,457200399;4,343640633;4,243536642;4,154110033;4,07334924;3,999753436;3,932174605;3,869715974;3,740614442;3,630635502;3,533096015;3,445196668;3,365205371;3,292516457;3,224398931;3,161035654;3,102740344;3,046089147;2,979693348;2,916919518;2,85905572;2,808656753;2,72862469;2,6775467;2,629842169;2,585080668;2,542909391;2,503035638
Libya;low_temp;Offshore_2;Libya_Offshore_2;Libya_Offshore_2_low_temp_optimistic;optimistic;6,962384132;6,697754515;6,479680057;6,294678559;6,134303848;5,992932047;5,866639373;5,752584992;5,648649362;5,5532112;5,465004036;5,283084909;5,128149099;4,990762293;4,866973907;4,754339928;4,65200713;4,556118912;4,466935124;4,384900642;4,305178001;4,211527011;4,12298751;4,041380889;3,97031953;3,857360812;3,785325391;3,718053119;3,654936064;3,595475933;3,539259342
Libya;low_temp;PV;Libya_PV_2;Libya_PV_2_low_temp_optimistic;optimistic;1,733440171;1,619058832;1,526973456;1,450611727;1,385848317;1,329941573;1,280986545;1,237611586;1,198799749;1,163778418;1,13194832;1,089840749;1,052299339;1,017817664;0,986095667;0,956184442;0,927508953;0,901205713;0,876416183;0,853261445;0,831055212;0,807694293;0,784904892;0,763678243;0,747659592;0,709415543;0,68951743;0,67100025;0,653701632;0,637485362;0,622236149
Libya;low_temp;PV;Libya_PV_3;Libya_PV_3_low_temp_optimistic;optimistic;1,83574571;1,714181949;1,616282568;1,535074237;1,466179591;1,40668926;1,354581606;1,308400852;1,26706759;1,229761688;1,195846963;1,151542372;1,11204954;1,075778494;1,042413537;1,010952765;0,980788991;0,9531248;0,927053218;0,902703082;0,879349028;0,854696436;0,83064532;0,808244864;0,791353701;0,750934168;0,72992981;0,710384486;0,692126604;0,675012216;0,658919486
Libya;low_temp;PV;Libya_PV_4;Libya_PV_4_low_temp_optimistic;optimistic;2,072848015;1,935929354;1,825689031;1,734263634;1,656717331;1,589769756;1,531141595;1,479191614;1,432702966;1,390751141;1,352619037;1,302353655;1,257541159;1,21638187;1,178517602;1,142814623;1,108585883;1,077189996;1,047601062;1,019964029;0,993458723;0,965545782;0,938315199;0,912951998;0,893814088;0,848105141;0,82432772;0,80220053;0,78152952;0,762151899;0,743929882
Libya;high_temp;Offshore_1;Libya_Offshore_1;Libya_Offshore_1_high_temp_optimistic;optimistic;4,630694677;4,421478349;4,244786277;4,091181146;3,954730249;3,831467544;3,718613034;3,614142897;3,516537236;3,424624274;3,337479989;3,236791439;3,151931903;3,077246934;3,010399219;2,949954762;2,895450157;2,844539805;2,797425975;2,754428849;2,712543464;2,661002645;2,612333873;2,567723823;2,529512679;2,464254952;2,424787885;2,388100304;2,3538271;2,321669569;2,291380378
Libya;high_temp;Offshore_2;Libya_Offshore_2;Libya_Offshore_2_high_temp_optimistic;optimistic;6,354710909;6,077048812;5,843690463;5,641814916;5,463368939;5,302974334;5,156865985;5,022307236;4,897246914;4,780107578;4,669649159;4,529231869;4,410938293;4,30686129;4,213733584;4,129551093;4,05366776;3,982801902;3,917238278;3,857426897;3,799160794;3,727533055;3,659910096;3,597956402;3,544954064;3,454028134;3,399231845;3,348318158;3,30077679;3,256190286;3,214213003
Libya;high_temp;PV;Libya_PV_2;Libya_PV_2_high_temp_optimistic;optimistic;1,894838461;1,741198188;1,614966777;1,508150621;1,415713878;1,334297336;1,261558089;1,19580257;1,135770099;1,080498875;1,029239611;0,995310667;0,965228287;0,937659957;0,91236519;0,888495713;0,865536977;0,84456923;0,82481313;0,806401483;0,788702742;0,76931497;0,750309869;0,732644609;0,719845235;0,685458679;0,668596897;0,652940473;0,638345278;0,624690557;0,611874244
Libya;high_temp;PV;Libya_PV_3;Libya_PV_3_high_temp_optimistic;optimistic;2,015705483;1,851942555;1,717364351;1,603459006;1,504864001;1,418002081;1,340378162;1,270188588;1,206090657;1,147059929;1,092298258;1,056076079;1,02394991;0,9945039;0,967481346;0,941981394;0,917457657;0,89505432;0,873944304;0,854267485;0,835354072;0,814790683;0,794633948;0,775897509;0,762315298;0,725873998;0,707992624;0,6913888;0,675909782;0,661427597;0,647834075
Libya;high_temp;PV;Libya_PV_4;Libya_PV_4_high_temp_optimistic;optimistic;2,229426931;2,052673696;1,907806034;1,785525081;1,6799749;1,587250786;1,504630553;1,43014741;1,362338068;1,300086819;1,242525074;1,201253394;1,164645348;1,131089827;1,100294361;1,07123401;1,043287147;1,017754611;0,993695582;0,971268839;0,949712614;0,926541754;0,903823403;0,882711021;0,867454589;0,826173906;0,806004168;0,787280356;0,769829461;0,753506544;0,7381891
Morocco;low_temp;Onshore;Morocco_Onshore_1;Morocco_Onshore_1_low_temp_optimistic;optimistic;2,621670359;2,541160454;2,47108977;2,409161156;2,353746793;2,303653618;2,257982677;2,216040779;2,177282806;2,141272793;2,107656924;2,052618194;2,0114989;1,972134218;1,93460123;1,899308722;1,86493134;1,831670172;1,801773275;1,771609392;1,741441088;1,71594877;1,691921422;1,668659837;1,649728937;1,599188007;1,573755138;1,549492603;1,526296216;1,504075188;1,48274993
Morocco;low_temp;Onshore;Morocco_Onshore_2;Morocco_Onshore_2_low_temp_optimistic;optimistic;3,032547653;2,939408959;2,858346141;2,786701926;2,722593304;2,664640171;2,611802642;2,56327885;2,518438216;2,476776424;2,43788419;2,374051326;2,326323862;2,280630642;2,237060436;2,196085517;2,156173049;2,117555339;2,082830898;2,047801521;2,012770822;1,983335922;1,955593448;1,928735285;1,906882079;1,848490423;1,819119714;1,791100964;1,764313797;1,738653317;1,714027569
Morocco;low_temp;Onshore;Morocco_Onshore_3;Morocco_Onshore_3_low_temp_optimistic;optimistic;4,412327668;4,276781976;4,158808134;4,054539554;3,961236268;3,876890085;3,79998786;3,729362789;3,664097306;3,603457574;3,546848033;3,453950714;3,384485033;3,317979008;3,254561757;3,194920315;3,13682463;3,080612661;3,030064656;2,979073069;2,928079633;2,884578885;2,843543935;2,803798536;2,771330674;2,685774276;2,642401313;2,600998412;2,56138958;2,523421423;2,486959449
Morocco;low_temp;Offshore_1;Morocco_Offshore_1;Morocco_Offshore_1_low_temp_optimistic;optimistic;5,052408503;4,860374151;4,702123583;4,567873142;4,451493675;4,348904091;4,25725701;4,174490919;4,099067723;4,029810903;3,965801418;3,833304697;3,720414829;3,620280968;3,530033065;3,447895076;3,373245342;3,303284981;3,238200672;3,178313086;3,120114408;3,051400754;2,986415166;2,926474018;2,874188624;2,791599718;2,738654849;2,689174409;2,642716153;2,598917548;2,557477801
Morocco;low_temp;Offshore_2;Morocco_Offshore_2;Morocco_Offshore_2_low_temp_optimistic;optimistic;6,18457155;5,949288678;5,75537395;5,590848154;5,448206585;5,322452171;5,210098404;5,108621002;5,016136575;4,931204457;4,852699252;4,691019205;4,553306775;4,431183315;4,321139921;4,221005679;4,13002222;4,044764974;3,965464119;3,892514048;3,821620068;3,737885807;3,658704278;3,585689741;3,522044071;3,42124939;3,356769728;3,296525825;3,239976872;3,186679563;3,136266103
Morocco;low_temp;PV;Morocco_PV_2;Morocco_PV_2_low_temp_optimistic;optimistic;1,734204116;1,619554002;1,527236395;1,450669422;1,385721584;1,329647024;1,280537785;1,237020002;1,198075038;1,162928961;1,130981449;1,088993199;1,051561595;1,017182184;0,985555768;0,955734512;0,927144015;0,900920702;0,876206784;0,853123663;0,830985482;0,807607422;0,784801759;0,763559542;0,747525262;0,709270751;0,689359713;0,670830102;0,653519501;0,637291654;0,622031234
Morocco;low_temp;PV;Morocco_PV_3;Morocco_PV_3_low_temp_optimistic;optimistic;1,831109946;1,710047934;1,612566842;1,53171687;1,463135569;1,403923583;1,352066301;1,306113054;1,264988263;1,22787473;1,194138575;1,149791378;1,110256238;1,073944576;1,04054038;1,009042843;0,978845461;0,951147972;0,925044681;0,9006637;0,877280896;0,852670347;0,828660629;0,806298376;0,789432769;0,749096883;0,728129737;0,708618701;0,690392537;0,673307589;0,657242274
Morocco;low_temp;PV;Morocco_PV_4;Morocco_PV_4_low_temp_optimistic;optimistic;2,134790721;1,993950609;1,88056509;1,786540985;1,706798372;1,637961209;1,577683766;1,524277033;1,476488771;1,433367613;1,39417564;1,342492976;1,296422142;1,254109223;1,215185944;1,17848414;1,143295874;1,111022851;1,080607673;1,052200392;1,024955396;0,995981751;0,967720461;0,941393209;0,921491925;0,874207489;0,849541267;0,826583097;0,805132221;0,785020207;0,766104497
Morocco;high_temp;Onshore;Morocco_Onshore_1;Morocco_Onshore_1_high_temp_optimistic;optimistic;2,436250992;2,346615834;2,267334369;2,196135198;2,131404647;2,07195676;2,016895255;1,965526724;1,917303891;1,871787296;1,828618671;1,786672209;1,756549138;1,727711401;1,700242854;1,674520541;1,649392212;1,625045045;1,60349008;1,581514529;1,559352301;1,541060071;1,523936221;1,507361552;1,494572549;1,45294975;1,433926424;1,415826139;1,398563318;1,382063551;1,366261755
Morocco;high_temp;Onshore;Morocco_Onshore_2;Morocco_Onshore_2_high_temp_optimistic;optimistic;2,845144456;2,738962992;2,644863511;2,560180759;2,483020127;2,411988094;2,346030441;2,284330504;2,226242654;2,171247367;2,118920001;2,070382309;2,035542975;2,002191113;1,97042404;1,940678881;1,911620386;1,883465559;1,858545403;1,833136289;1,807509292;1,786118252;1,766083336;1,746686648;1,731677966;1,683265711;1,661040736;1,639887472;1,619706504;1,60041139;1,581926518
Morocco;high_temp;Onshore;Morocco_Onshore_3;Morocco_Onshore_3_high_temp_optimistic;optimistic;4,211474061;4,050218259;3,906680318;3,77687446;3,657959918;3,547839643;3,444919336;3,34795579;3,255957625;3,168118092;3,08376825;3,012831092;2,961837797;2,913016708;2,866508837;2,822949417;2,780395547;2,739162593;2,702639894;2,665411829;2,627872795;2,596818474;2,567733929;2,539575494;2,517795263;2,447445119;2,415168411;2,384448127;2,355139801;2,327117813;2,300272285
Morocco;high_temp;Offshore_1;Morocco_Offshore_1;Morocco_Offshore_1_high_temp_optimistic;optimistic;4,650241143;4,447579388;4,277284678;4,129982366;3,999783646;3,882755387;3,776143655;3,67794625;3,586661926;3,50113556;3,420458441;3,317469874;3,230693507;3,154336206;3,086003862;3,024227839;2,968534232;2,916519199;2,868390811;2,824478104;2,781700275;2,729112679;2,679461355;2,633964416;2,595023851;2,528326486;2,488080438;2,450679388;2,415749445;2,38298473;2,352131979
Morocco;high_temp;Offshore_2;Morocco_Offshore_2;Morocco_Offshore_2_high_temp_optimistic;optimistic;5,588016552;5,34999269;5,150683831;4,978900414;4,82761766;4,692147146;4,569209119;4,456421883;4,352002309;4,25458096;4,163083079;4,037770243;3,932187609;3,839284616;3,756147598;3,680989241;3,613232931;3,549952936;3,491402641;3,437982675;3,385943159;3,322159212;3,261941995;3,206775219;3,159584438;3,078590197;3,029795943;2,984460369;2,94212881;2,902429313;2,865053913
Morocco;high_temp;PV;Morocco_PV_2;Morocco_PV_2_high_temp_optimistic;optimistic;1,837140962;1,694828675;1,578498356;1,480574209;1,396287103;1,322458206;1,256872273;1,19792948;1,144440137;1,095497635;1,050396599;1,015670145;0,984875754;0,95665273;0,93075495;0,906316419;0,882811866;0,861342696;0,841113551;0,82225947;0,804136133;0,784257888;0,764774994;0,746662791;0,733513715;0,698374153;0,681096783;0,665051806;0,650091924;0,63609373;0,622952907
Morocco;high_temp;PV;Morocco_PV_3;Morocco_PV_3_high_temp_optimistic;optimistic;1,93094585;1,781645931;1,659610202;1,556885752;1,468466265;1,391014956;1,322206591;1,260361969;1,204232404;1,15286635;1,105523472;1,069476395;1,037535084;1,008271442;0,981429927;0,95610056;0,931731257;0,909486505;0,888529199;0,869003976;0,850231678;0,829176829;0,808541713;0,789357394;0,775421365;0,738240668;0,719944224;0,702951959;0,687108017;0,672281817;0,658362982
Morocco;high_temp;PV;Morocco_PV_4;Morocco_PV_4_high_temp_optimistic;optimistic;2,328486594;2,139516197;1,984173667;1,852638718;1,738724538;1,638303878;1,548497832;1,467225022;1,392935698;1,324447112;1,260837431;1,219609971;1,183072685;1,14959591;1,118887392;1,089908967;1,062030815;1,036579796;1,0126012;0,990259402;0,968780065;0,944672143;0,921047895;0,899081557;0,883097356;0,840647627;0,819709313;0,800260613;0,782123579;0,765149116;0,749211191
Moldova;low_temp;PV;Moldova_PV_4;Moldova_PV_4_low_temp_optimistic;optimistic;3,789054004;3,539969997;3,339494625;3,173292446;3,032366228;2,910737112;2,804251299;2,709918205;2,625520833;2,549375034;2,480174665;2,387721369;2,305285388;2,229564485;2,159899862;2,094211834;2,031240159;1,973472977;1,91902917;1,868173068;1,819401354;1,768013546;1,717884752;1,671184032;1,635886139;1,551970909;1,508204479;1,467466257;1,429400125;1,393707329;1,360134998
Moldova;high_temp;PV;Moldova_PV_4;Moldova_PV_4_high_temp_optimistic;optimistic;3,941373362;3,633390123;3,38111185;3,168246002;2,984534792;2,823139628;2,679293494;2,549552293;2,431353416;2,322742545;2,222197649;2,148187779;2,082530812;2,022343831;1,967102446;1,914973066;1,864843689;1,819038751;1,775875678;1,735637469;1,69696218;1,655425096;1,614702787;1,5768556;1,549474304;1,475615631;1,439471576;1,405915255;1,374637118;1,345377831;1,317918198
Myanmar;low_temp;Offshore_1;Myanmar_Offshore_1;Myanmar_Offshore_1_low_temp_optimistic;optimistic;8,443861513;8,1227907;7,858189789;7,633705839;7,439094181;7,267533369;7,114264046;6,975840395;6,849691481;6,733850729;6,626781933;6,405537145;6,217046926;6,049865107;5,899196917;5,762075411;5,6374626;5,520681683;5,412045198;5,312089672;5,214952769;5,099751315;4,990788018;4,890261598;4,802533801;4,664180013;4,575364341;4,492341716;4,414372278;4,3408495;4,271270115
Myanmar;low_temp;Offshore_2;Myanmar_Offshore_2;Myanmar_Offshore_2_low_temp_optimistic;optimistic;11,06356087;10,64292999;10,29628539;10,00220139;9,747255452;9,522510126;9,321729728;9,140399577;8,975151261;8,823408197;8,683157671;8,393393331;8,146539348;7,92759904;7,730290721;7,550727514;7,387550071;7,234630431;7,092378674;6,961498443;6,83430757;6,683821424;6,541491096;6,410200334;6,295669272;6,114751654;5,998757731;5,890343398;5,788540046;5,692553635;5,601725325
Myanmar;low_temp;PV;Myanmar_PV_4;Myanmar_PV_4_low_temp_optimistic;optimistic;1,978772996;1,850935359;1,748202999;1,663158858;1,591149619;1,529084264;1,474816168;1,42680047;1,383892397;1,345222687;1,310117473;1,261089533;1,217365925;1,177200715;1,140244529;1,105398207;1,071995721;1,041349365;1,012465442;0,985482603;0,959607104;0,931503236;0,904109516;0,878564867;0,859051848;0,814068109;0,790209538;0,76797831;0,747183454;0,727664719;0,709286433
Myanmar;high_temp;Offshore_1;Myanmar_Offshore_1;Myanmar_Offshore_1_high_temp_optimistic;optimistic;7,97632772;7,621666223;7,322234146;7,061843407;6,830303188;6,620784822;6,42848414;6,249884597;6,08232449;5,923729218;5,772438261;5,598212425;5,451367509;5,322123012;5,206435899;5,101825597;5,007490241;4,919372917;4,837823189;4,763394506;4,690889998;4,600315308;4,514736376;4,436199604;4,368740785;4,254605102;4,185034944;4,120283393;4,059716458;4,002815383;3,94915057
Myanmar;high_temp;Offshore_2;Myanmar_Offshore_2;Myanmar_Offshore_2_high_temp_optimistic;optimistic;10,21423889;9,769300007;9,394843375;9,070268553;8,782616292;8,523211143;8,285957452;8,066400893;7,861177471;7,667672786;7,48380202;7,258269807;7,068218809;6,900972097;6,751290217;6,615958891;6,493940258;6,379974762;6,274516916;6,178285764;6,084541779;5,96924861;5,860382078;5,760605623;5,675171208;5,529039632;5,440758581;5,358701632;5,282050514;5,210135785;5,142403148
