Country;Electrolyzer;RES;RES ID;ID;Assumptions;Potential (GW);original CF;;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Taiwan;low_temp;Offshore_2;Taiwan_Offshore_2;Taiwan_Offshore_2_low_temp_optimistic;optimistic;44;0,45;;0,520472874;0,520472874;0,520472874;0,520472874;0,520472874;0,520472874;0,520472874;0,520472874;0,520472874;0,520472874;0,520472874;0,519961163;0,519449452;0,518937741;0,51842603;0,517914318;0,517402607;0,516890896;0,516379185;0,515867474;0,515355763;0,514332076;0,51330839;0,512284703;0,511261017;0,51023733;0,509213643;0,508189957;0,50716627;0,506142584;0,505118897
Taiwan;low_temp;PV;Taiwan_PV_4;Taiwan_PV_4_low_temp_optimistic;optimistic;277;0,15;;0,235426701;0,236249801;0,2370729;0,237895999;0,238719098;0,239542198;0,240365297;0,241188396;0,242011495;0,242834594;0,243657694;0,243578269;0,243498845;0,24341942;0,243339996;0,243260571;0,243181147;0,243101723;0,243022298;0,242942874;0,242863449;0,242004136;0,241144822;0,240285509;0,239426195;0,238566882;0,237707569;0,236848255;0,235988942;0,235129628;0,234270315
Taiwan;high_temp;Onshore;Taiwan_Onshore_3;Taiwan_Onshore_3_high_temp_optimistic;optimistic;3;0,22;;0,485593767;0,4769649;0,468336032;0,459707165;0,451078298;0,442449431;0,433820564;0,425191697;0,41656283;0,407933962;0,399305095;0,398571221;0,397837347;0,397103472;0,396369598;0,395635724;0,39490185;0,394167975;0,393434101;0,392700227;0,391966352;0,390818268;0,389670183;0,388522098;0,387374014;0,386225929;0,385077844;0,383929759;0,382781675;0,38163359;0,380485505
Taiwan;high_temp;Offshore_1;Taiwan_Offshore_1;Taiwan_Offshore_1_high_temp_optimistic;optimistic;25;0,42;;0,619452934;0,612125991;0,604799048;0,597472104;0,590145161;0,582818218;0,575491274;0,568164331;0,560837388;0,553510444;0,546183501;0,545976745;0,545769989;0,545563233;0,545356477;0,545149721;0,544942965;0,544736208;0,544529452;0,544322696;0,54411594;0,543421485;0,54272703;0,542032576;0,541338121;0,540643666;0,539949211;0,539254756;0,538560301;0,537865846;0,537171391
Taiwan;high_temp;Offshore_2;Taiwan_Offshore_2;Taiwan_Offshore_2_high_temp_optimistic;optimistic;44;0,45;;0,625030506;0,618623413;0,612216319;0,605809225;0,599402131;0,592995038;0,586587944;0,58018085;0,573773756;0,567366663;0,560959569;0,560809612;0,560659654;0,560509697;0,560359739;0,560209782;0,560059825;0,559909867;0,55975991;0,559609953;0,559459995;0,558757292;0,55805459;0,557351887;0,556649185;0,555946482;0,555243779;0,554541077;0,553838374;0,553135671;0,552432969
Taiwan;high_temp;PV;Taiwan_PV_4;Taiwan_PV_4_high_temp_optimistic;optimistic;277;0,15;;0,306347462;0,303127592;0,299907722;0,296687853;0,293467983;0,290248113;0,287028243;0,283808373;0,280588504;0,277368634;0,274148764;0,274315945;0,274483126;0,274650307;0,274817488;0,274984669;0,27515185;0,275319031;0,275486212;0,275653393;0,275820574;0,27569518;0,275569786;0,275444392;0,275318998;0,275193604;0,27506821;0,274942817;0,274817423;0,274692029;0,274566635
Ukraine;low_temp;Onshore;Ukraine_Onshore_3;Ukraine_Onshore_3_low_temp_optimistic;optimistic;1431;0,22;;0,352205938;0,35209706;0,351988183;0,351879306;0,351770429;0,351661552;0,351552675;0,351443798;0,351334921;0,351226044;0,351117166;0,350208519;0,349299871;0,348391224;0,347482576;0,346573928;0,345665281;0,344756633;0,343847986;0,342939338;0,34203069;0,340549533;0,339068376;0,337587219;0,336106062;0,334624905;0,333143748;0,33166259;0,330181433;0,328700276;0,327219119
Ukraine;low_temp;Offshore_1;Ukraine_Offshore_1;Ukraine_Offshore_1_low_temp_optimistic;optimistic;92;0,41;;0,503118492;0,503118492;0,503118492;0,503118492;0,503118492;0,503118492;0,503118492;0,503118492;0,503118492;0,503118492;0,503118492;0,502728308;0,502338125;0,501947941;0,501557758;0,501167574;0,500777391;0,500387207;0,499997024;0,499606841;0,499216657;0,498154464;0,497092272;0,496030079;0,494967886;0,493905694;0,492843501;0,491781308;0,490719116;0,489656923;0,48859473
Ukraine;low_temp;Offshore_2;Ukraine_Offshore_2;Ukraine_Offshore_2_low_temp_optimistic;optimistic;50;0,40;;0,476842402;0,476842402;0,476842402;0,476842402;0,476842402;0,476842402;0,476842402;0,476842402;0,476842402;0,476842402;0,476842402;0,476419144;0,475995887;0,475572629;0,475149372;0,474726115;0,474302857;0,4738796;0,473456342;0,473033085;0,472609827;0,471579301;0,470548774;0,469518248;0,468487722;0,467457195;0,466426669;0,465396142;0,464365616;0,463335089;0,462304563
Ukraine;low_temp;PV;Ukraine_PV_4;Ukraine_PV_4_low_temp_optimistic;optimistic;1314;0,15;;0,202691854;0,203144803;0,203597752;0,204050701;0,20450365;0,204956599;0,205409548;0,205862496;0,206315445;0,206768394;0,207221343;0,207164604;0,207107864;0,207051125;0,206994386;0,206937646;0,206880907;0,206824168;0,206767428;0,206710689;0,20665395;0,206229358;0,205804765;0,205380173;0,204955581;0,204530989;0,204106396;0,203681804;0,203257212;0,20283262;0,202408028
Ukraine;high_temp;Onshore;Ukraine_Onshore_3;Ukraine_Onshore_3_high_temp_optimistic;optimistic;1431;0,22;;0,473526925;0,465937684;0,458348443;0,450759202;0,443169961;0,435580719;0,427991478;0,420402237;0,412812996;0,405223755;0,397634513;0,39713224;0,396629967;0,396127694;0,395625421;0,395123148;0,394620875;0,394118602;0,393616329;0,393114056;0,392611783;0,391567349;0,390522916;0,389478483;0,388434049;0,387389616;0,386345183;0,385300749;0,384256316;0,383211882;0,382167449
Ukraine;high_temp;Offshore_1;Ukraine_Offshore_1;Ukraine_Offshore_1_high_temp_optimistic;optimistic;92;0,41;;0,604157841;0,598134893;0,592111944;0,586088995;0,580066047;0,574043098;0,56802015;0,561997201;0,555974252;0,549951304;0,543928355;0,543830295;0,543732234;0,543634174;0,543536114;0,543438053;0,543339993;0,543241932;0,543143872;0,543045811;0,542947751;0,542220792;0,541493833;0,540766875;0,540039916;0,539312957;0,538585998;0,53785904;0,537132081;0,536405122;0,535678164
Ukraine;high_temp;Offshore_2;Ukraine_Offshore_2;Ukraine_Offshore_2_high_temp_optimistic;optimistic;50;0,40;;0,566355215;0,560713389;0,555071564;0,549429738;0,543787913;0,538146087;0,532504262;0,526862437;0,521220611;0,515578786;0,50993696;0,509889963;0,509842965;0,509795967;0,50974897;0,509701972;0,509654975;0,509607977;0,509560979;0,509513982;0,509466984;0,508768706;0,508070428;0,50737215;0,506673872;0,505975594;0,505277316;0,504579038;0,50388076;0,503182482;0,502484204
Ukraine;high_temp;PV;Ukraine_PV_4;Ukraine_PV_4_high_temp_optimistic;optimistic;1314;0,15;;0,256506781;0,254075524;0,251644267;0,24921301;0,246781753;0,244350496;0,241919239;0,239487982;0,237056725;0,234625469;0,232194212;0,23237529;0,232556368;0,232737446;0,232918524;0,233099603;0,233280681;0,233461759;0,233642837;0,233823915;0,234004994;0,233854038;0,233703082;0,233552126;0,23340117;0,233250214;0,233099259;0,232948303;0,232797347;0,232646391;0,232495435
United Kingdom;low_temp;Onshore;United_Kingdom_Onshore_2;United_Kingdom_Onshore_2_low_temp_optimistic;optimistic;34;0,32;;0,464211811;0,463891734;0,463571658;0,463251581;0,462931504;0,462611427;0,46229135;0,461971273;0,461651196;0,461331119;0,461011042;0,45942303;0,457835019;0,456247007;0,454658995;0,453070983;0,451482971;0,449894959;0,448306947;0,446718935;0,445130923;0,442459971;0,439789018;0,437118066;0,434447113;0,431776161;0,429105208;0,426434256;0,423763303;0,421092351;0,418421398
United Kingdom;low_temp;Onshore;United_Kingdom_Onshore_3;United_Kingdom_Onshore_3_low_temp_optimistic;optimistic;654;0,24;;0,35777334;0,357433325;0,357093309;0,356753294;0,356413279;0,356073263;0,355733248;0,355393232;0,355053217;0,354713202;0,354373186;0,353108182;0,351843178;0,350578174;0,34931317;0,348048166;0,346783162;0,345518158;0,344253154;0,34298815;0,341723146;0,339722812;0,337722478;0,335722144;0,333721811;0,331721477;0,329721143;0,327720809;0,325720475;0,323720141;0,321719808
United Kingdom;low_temp;Offshore_1;United_Kingdom_Offshore_1;United_Kingdom_Offshore_1_low_temp_optimistic;optimistic;42;0,51;;0,558008845;0,558008845;0,558008845;0,558008845;0,558008845;0,558008845;0,558008845;0,558008845;0,558008845;0,558008845;0,558008845;0,557553377;0,557097909;0,556642441;0,556186973;0,555731505;0,555276038;0,55482057;0,554365102;0,553909634;0,553454166;0,552083453;0,55071274;0,549342027;0,547971314;0,546600601;0,545229887;0,543859174;0,542488461;0,541117748;0,539747035
United Kingdom;low_temp;Offshore_2;United_Kingdom_Offshore_2;United_Kingdom_Offshore_2_low_temp_optimistic;optimistic;118;0,54;;0,571841866;0,571806691;0,571771515;0,571736339;0,571701164;0,571665988;0,571630813;0,571595637;0,571560461;0,571525286;0,57149011;0,570898693;0,570307277;0,56971586;0,569124443;0,568533026;0,56794161;0,567350193;0,566758776;0,566167359;0,565575942;0,564591134;0,563606326;0,562621517;0,561636709;0,560651901;0,559667092;0,558682284;0,557697475;0,556712667;0,555727859
United Kingdom;low_temp;PV;United_Kingdom_PV_4;United_Kingdom_PV_4_low_temp_optimistic;optimistic;234;0,13;;0,188790787;0,189218931;0,189647075;0,19007522;0,190503364;0,190931508;0,191359652;0,191787796;0,192215941;0,192644085;0,193072229;0,193015493;0,192958756;0,19290202;0,192845284;0,192788548;0,192731812;0,192675075;0,192618339;0,192561603;0,192504867;0,192076242;0,191647617;0,191218992;0,190790367;0,190361742;0,189933117;0,189504492;0,189075867;0,188647242;0,188218617
United Kingdom;high_temp;Onshore;United_Kingdom_Onshore_2;United_Kingdom_Onshore_2_high_temp_optimistic;optimistic;34;0,32;;0,654108542;0,643268315;0,632428089;0,621587862;0,610747635;0,599907408;0,589067182;0,578226955;0,567386728;0,556546501;0,545706275;0,544634391;0,543562507;0,542490623;0,541418739;0,540346855;0,539274972;0,538203088;0,537131204;0,53605932;0,534987436;0,533086687;0,531185937;0,529285188;0,527384438;0,525483689;0,52358294;0,52168219;0,519781441;0,517880691;0,515979942
United Kingdom;high_temp;Onshore;United_Kingdom_Onshore_3;United_Kingdom_Onshore_3_high_temp_optimistic;optimistic;654;0,24;;0,549873478;0,537990249;0,52610702;0,514223791;0,502340562;0,490457333;0,478574105;0,466690876;0,454807647;0,442924418;0,431041189;0,430512177;0,429983166;0,429454154;0,428925143;0,428396131;0,42786712;0,427338108;0,426809096;0,426280085;0,425751073;0,423976555;0,422202038;0,42042752;0,418653002;0,416878484;0,415103966;0,413329449;0,411554931;0,409780413;0,408005895
United Kingdom;high_temp;Offshore_1;United_Kingdom_Offshore_1;United_Kingdom_Offshore_1_high_temp_optimistic;optimistic;42;0,51;;0,676357998;0,669131696;0,661905393;0,654679091;0,647452788;0,640226486;0,633000183;0,625773881;0,618547578;0,611321276;0,604094973;0,603838109;0,603581246;0,603324382;0,603067518;0,602810654;0,60255379;0,602296927;0,602040063;0,601783199;0,601526335;0,600517587;0,599508839;0,59850009;0,597491342;0,596482594;0,595473846;0,594465097;0,593456349;0,592447601;0,591438853
United Kingdom;high_temp;Offshore_2;United_Kingdom_Offshore_2;United_Kingdom_Offshore_2_high_temp_optimistic;optimistic;118;0,54;;0,677010127;0,670146584;0,663283041;0,656419498;0,649555954;0,642692411;0,635828868;0,628965325;0,622101781;0,615238238;0,608374695;0,60825855;0,608142404;0,608026259;0,607910113;0,607793968;0,607677823;0,607561677;0,607445532;0,607329386;0,607213241;0,606485534;0,605757827;0,60503012;0,604302413;0,603574706;0,602846999;0,602119292;0,601391585;0,600663877;0,59993617
United Kingdom;high_temp;PV;United_Kingdom_PV_4;United_Kingdom_PV_4_high_temp_optimistic;optimistic;234;0,13;;0,248380788;0,245392205;0,242403622;0,239415039;0,236426457;0,233437874;0,230449291;0,227460708;0,224472125;0,221483542;0,21849496;0,218708586;0,218922213;0,21913584;0,219349466;0,219563093;0,21977672;0,219990346;0,220203973;0,2204176;0,220631226;0,220448015;0,220264804;0,220081593;0,219898382;0,21971517;0,219531959;0,219348748;0,219165537;0,218982326;0,218799114
United States;low_temp;Onshore;United_States_Onshore_2;United_States_Onshore_2_low_temp_optimistic;optimistic;211;0,16;;0,435758111;0,43556776;0,435377409;0,435187058;0,434996707;0,434806356;0,434616005;0,434425653;0,434235302;0,434044951;0,4338546;0,432872656;0,431890712;0,430908768;0,429926823;0,428944879;0,427962935;0,426980991;0,425999046;0,425017102;0,424035158;0,422243616;0,420452073;0,418660531;0,416868989;0,415077447;0,413285905;0,411494362;0,40970282;0,407911278;0,406119736
United States;low_temp;Onshore;United_States_Onshore_3;United_States_Onshore_3_low_temp_optimistic;optimistic;3211;0,12;;0,343554379;0,343408875;0,34326337;0,343117866;0,342972361;0,342826857;0,342681352;0,342535848;0,342390343;0,342244838;0,342099334;0,341193457;0,340287581;0,339381705;0,338475828;0,337569952;0,336664075;0,335758199;0,334852322;0,333946446;0,333040569;0,331528779;0,330016989;0,3285052;0,32699341;0,32548162;0,32396983;0,32245804;0,32094625;0,31943446;0,31792267
United States;low_temp;Offshore_1;United_States_Offshore_1;United_States_Offshore_1_low_temp_optimistic;optimistic;316;0,16;;0,359471526;0,359471526;0,359471526;0,359471526;0,359471526;0,359471526;0,359471526;0,359471526;0,359471526;0,359471526;0,359471526;0,359174146;0,358876766;0,358579386;0,358282006;0,357984626;0,357687247;0,357389867;0,357092487;0,356795107;0,356497727;0,355728106;0,354958485;0,354188864;0,353419243;0,352649621;0,35188;0,351110379;0,350340758;0,349571137;0,348801516
United States;low_temp;Offshore_2;United_States_Offshore_2;United_States_Offshore_2_low_temp_optimistic;optimistic;291;0,35;;0,688895114;0,688895114;0,688895114;0,688895114;0,688895114;0,688895114;0,688895114;0,688895114;0,688895114;0,688895114;0,688895114;0,688736542;0,688577969;0,688419397;0,688260825;0,688102252;0,68794368;0,687785107;0,687626535;0,687467963;0,68730939;0,686998515;0,68668764;0,686376766;0,686065891;0,685755016;0,685444141;0,685133266;0,684822391;0,684511516;0,684200641
United States;low_temp;PV;United_States_PV_1;United_States_PV_1_low_temp_optimistic;optimistic;50;0,23;;0,300982763;0,301593808;0,302204854;0,302815899;0,303426944;0,304037989;0,304649035;0,30526008;0,305871125;0,30648217;0,307093215;0,306940128;0,306787041;0,306633953;0,306480866;0,306327778;0,306174691;0,306021603;0,305868516;0,305715429;0,305562341;0,305078792;0,304595243;0,304111694;0,303628145;0,303144596;0,302661047;0,302177498;0,301693949;0,3012104;0,300726851
United States;low_temp;PV;United_States_PV_2;United_States_PV_2_low_temp_optimistic;optimistic;3896;0,22;;0,288845824;0,289381873;0,289917922;0,290453971;0,29099002;0,29152607;0,292062119;0,292598168;0,293134217;0,293670266;0,294206315;0,294153052;0,29409979;0,294046527;0,293993265;0,293940002;0,29388674;0,293833477;0,293780214;0,293726952;0,293673689;0,293164017;0,292654345;0,292144673;0,291635001;0,291125329;0,290615657;0,290105985;0,289596313;0,28908664;0,288576968
United States;low_temp;PV;United_States_PV_3;United_States_PV_3_low_temp_optimistic;optimistic;23677;0,21;;0,278931239;0,279516883;0,280102526;0,280688169;0,281273812;0,281859456;0,282445099;0,283030742;0,283616386;0,284202029;0,284787672;0,28470417;0,284620668;0,284537165;0,284453663;0,284370161;0,284286658;0,284203156;0,284119654;0,284036152;0,283952649;0,283422686;0,282892722;0,282362758;0,281832795;0,281302831;0,280772868;0,280242904;0,279712941;0,279182977;0,278653013
United States;low_temp;PV;United_States_PV_4;United_States_PV_4_low_temp_optimistic;optimistic;203291;0,17;;0,240478797;0,241058766;0,241638735;0,242218704;0,242798673;0,243378642;0,243958612;0,244538581;0,24511855;0,245698519;0,246278488;0,246149896;0,246021304;0,245892712;0,24576412;0,245635528;0,245506937;0,245378345;0,245249753;0,245121161;0,244992569;0,244508911;0,244025254;0,243541596;0,243057939;0,242574281;0,242090624;0,241606966;0,241123309;0,240639651;0,240155994
United States;high_temp;Onshore;United_States_Onshore_2;United_States_Onshore_2_high_temp_optimistic;optimistic;211;0,16;;0,563382264;0,555532234;0,547682205;0,539832175;0,531982146;0,524132117;0,516282087;0,508432058;0,500582029;0,492731999;0,48488197;0,484395481;0,483908993;0,483422504;0,482936016;0,482449527;0,481963039;0,48147655;0,480990062;0,480503573;0,480017084;0,4787967;0,477576316;0,476355931;0,475135547;0,473915162;0,472694778;0,471474393;0,470254009;0,469033625;0,46781324
United States;high_temp;Onshore;United_States_Onshore_3;United_States_Onshore_3_high_temp_optimistic;optimistic;3211;0,12;;0,468141255;0,460402259;0,452663263;0,444924267;0,437185272;0,429446276;0,42170728;0,413968284;0,406229288;0,398490292;0,390751296;0,390138657;0,389526019;0,38891338;0,388300741;0,387688102;0,387075463;0,386462824;0,385850185;0,385237546;0,384624907;0,383639914;0,38265492;0,381669927;0,380684934;0,37969994;0,378714947;0,377729954;0,37674496;0,375759967;0,374774974
United States;high_temp;Offshore_1;United_States_Offshore_1;United_States_Offshore_1_high_temp_optimistic;optimistic;316;0,16;;0,443024324;0,437328401;0,431632479;0,425936556;0,420240633;0,41454471;0,408848787;0,403152865;0,397456942;0,391761019;0,386065096;0,385986731;0,385908366;0,385830001;0,385751636;0,38567327;0,385594905;0,38551654;0,385438175;0,38535981;0,385281445;0,384868498;0,384455552;0,384042606;0,38362966;0,383216713;0,382803767;0,382390821;0,381977874;0,381564928;0,381151982
United States;high_temp;Offshore_2;United_States_Offshore_2;United_States_Offshore_2_high_temp_optimistic;optimistic;291;0,35;;0,724531975;0,722126521;0,719721067;0,717315614;0,71491016;0,712504707;0,710099253;0,707693799;0,705288346;0,702882892;0,700477439;0,700440172;0,700402905;0,700365638;0,700328371;0,700291104;0,700253838;0,700216571;0,700179304;0,700142037;0,70010477;0,69987283;0,69964089;0,69940895;0,699177009;0,698945069;0,698713129;0,698481189;0,698249249;0,698017309;0,697785369
United States;high_temp;PV;United_States_PV_1;United_States_PV_1_high_temp_optimistic;optimistic;50;0,23;;0,361487313;0,358311681;0,35513605;0,351960418;0,348784786;0,345609155;0,342433523;0,339257891;0,33608226;0,332906628;0,329730996;0,329882052;0,330033107;0,330184163;0,330335218;0,330486274;0,330637329;0,330788385;0,33093944;0,331090496;0,331241551;0,331140756;0,331039961;0,330939166;0,33083837;0,330737575;0,33063678;0,330535984;0,330435189;0,330334394;0,330233598
United States;high_temp;PV;United_States_PV_2;United_States_PV_2_high_temp_optimistic;optimistic;3896;0,22;;0,350082074;0,346901508;0,343720942;0,340540375;0,337359809;0,334179243;0,330998676;0,32781811;0,324637544;0,321456978;0,318276411;0,318434897;0,318593383;0,318751869;0,318910355;0,319068841;0,319227326;0,319385812;0,319544298;0,319702784;0,31986127;0,3197292;0,319597129;0,319465059;0,319332988;0,319200918;0,319068848;0,318936777;0,318804707;0,318672636;0,318540566
United States;high_temp;PV;United_States_PV_3;United_States_PV_3_high_temp_optimistic;optimistic;23677;0,21;;0,340555924;0,337343355;0,334130786;0,330918216;0,327705647;0,324493077;0,321280508;0,318067938;0,314855369;0,311642799;0,30843023;0,308595156;0,308760082;0,308925008;0,309089934;0,30925486;0,309419786;0,309584713;0,309749639;0,309914565;0,310079491;0,309996969;0,309914446;0,309831924;0,309749402;0,30966688;0,309584357;0,309501835;0,309419313;0,309336791;0,309254269
United States;high_temp;PV;United_States_PV_4;United_States_PV_4_high_temp_optimistic;optimistic;203291;0,17;;0,294818799;0,292298506;0,289778212;0,287257919;0,284737626;0,282217332;0,279697039;0,277176746;0,274656453;0,272136159;0,269615866;0,269839098;0,270062331;0,270285563;0,270508796;0,270732028;0,270955261;0,271178493;0,271401726;0,271624958;0,271848191;0,271720575;0,27159296;0,271465345;0,271337729;0,271210114;0,271082499;0,270954883;0,270827268;0,270699653;0,270572038
Uzbekistan;low_temp;Onshore;Uzbekistan_Onshore_2;Uzbekistan_Onshore_2_low_temp_optimistic;optimistic;332;0,33;;0,504596597;0,50447375;0,504350902;0,504228054;0,504105207;0,503982359;0,503859511;0,503736664;0,503613816;0,503490968;0,503368121;0,502300801;0,501233481;0,500166161;0,499098841;0,498031521;0,496964201;0,495896881;0,494829561;0,493762241;0,492694921;0,490651037;0,488607153;0,48656327;0,484519386;0,482475502;0,480431618;0,478387734;0,47634385;0,474299966;0,472256082
Uzbekistan;low_temp;Onshore;Uzbekistan_Onshore_3;Uzbekistan_Onshore_3_low_temp_optimistic;optimistic;1495;0,28;;0,445477696;0,445237697;0,444997698;0,444757699;0,444517699;0,4442777;0,444037701;0,443797702;0,443557703;0,443317704;0,443077704;0,442039233;0,441000761;0,43996229;0,438923818;0,437885346;0,436846875;0,435808403;0,434769931;0,43373146;0,432692988;0,430463543;0,428234099;0,426004654;0,423775209;0,421545764;0,41931632;0,417086875;0,41485743;0,412627985;0,410398541
Uzbekistan;low_temp;PV;Uzbekistan_PV_4;Uzbekistan_PV_4_low_temp_optimistic;optimistic;1006;0,18;;0,235133801;0,235523773;0,235913745;0,236303717;0,236693689;0,237083661;0,237473632;0,237863604;0,238253576;0,238643548;0,23903352;0,238969399;0,238905278;0,238841156;0,238777035;0,238712914;0,238648793;0,238584672;0,238520551;0,238456429;0,238392308;0,238033674;0,237675039;0,237316405;0,23695777;0,236599136;0,236240501;0,235881867;0,235523232;0,235164598;0,234805963
Uzbekistan;high_temp;Onshore;Uzbekistan_Onshore_2;Uzbekistan_Onshore_2_high_temp_optimistic;optimistic;332;0,33;;0,656937163;0,647460989;0,637984816;0,628508643;0,619032469;0,609556296;0,600080123;0,590603949;0,581127776;0,571651603;0,562175429;0,56149847;0,560821511;0,560144552;0,559467592;0,558790633;0,558113674;0,557436715;0,556759755;0,556082796;0,555405837;0,554046024;0,552686211;0,551326397;0,549966584;0,548606771;0,547246958;0,545887145;0,544527332;0,543167519;0,541807706
Uzbekistan;high_temp;Onshore;Uzbekistan_Onshore_3;Uzbekistan_Onshore_3_high_temp_optimistic;optimistic;1495;0,28;;0,595942493;0,58658477;0,577227047;0,567869324;0,558511601;0,549153878;0,539796155;0,530438432;0,521080709;0,511722986;0,502365263;0,501705477;0,501045691;0,500385905;0,499726119;0,499066333;0,498406547;0,49774676;0,497086974;0,496427188;0,495767402;0,494289724;0,492812046;0,491334368;0,48985669;0,488379012;0,486901334;0,485423656;0,483945978;0,4824683;0,480990622
Uzbekistan;high_temp;PV;Uzbekistan_PV_4;Uzbekistan_PV_4_high_temp_optimistic;optimistic;1006;0,18;;0,282814541;0,28028525;0,277755959;0,275226667;0,272697376;0,270168085;0,267638793;0,265109502;0,262580211;0,26005092;0,257521628;0,257701126;0,257880623;0,25806012;0,258239618;0,258419115;0,258598612;0,25877811;0,258957607;0,259137104;0,259316602;0,259226873;0,259137144;0,259047416;0,258957687;0,258867958;0,258778229;0,258688501;0,258598772;0,258509043;0,258419315
Venezuela;low_temp;Onshore;Venezuela_Onshore_1;Venezuela_Onshore_1_low_temp_optimistic;optimistic;46;0,51;;0,737337905;0,737238131;0,737138357;0,737038584;0,73693881;0,736839036;0,736739262;0,736639488;0,736539715;0,736439941;0,736340167;0,735455869;0,734571571;0,733687272;0,732802974;0,731918676;0,731034378;0,730150079;0,729265781;0,728381483;0,727497185;0,72572092;0,723944655;0,722168391;0,720392126;0,718615861;0,716839596;0,715063332;0,713287067;0,711510802;0,709734538
Venezuela;low_temp;Onshore;Venezuela_Onshore_2;Venezuela_Onshore_2_low_temp_optimistic;optimistic;206;0,34;;0,589960274;0,589714033;0,589467792;0,589221552;0,588975311;0,58872907;0,58848283;0,588236589;0,587990348;0,587744107;0,587497867;0,586414674;0,585331481;0,584248288;0,583165095;0,582081902;0,58099871;0,579915517;0,578832324;0,577749131;0,576665938;0,575057138;0,573448338;0,571839538;0,570230738;0,568621938;0,567013138;0,565404338;0,563795538;0,562186737;0,560577937
Venezuela;low_temp;Onshore;Venezuela_Onshore_3;Venezuela_Onshore_3_low_temp_optimistic;optimistic;693;0,25;;0,495700314;0,49544232;0,495184327;0,494926333;0,49466834;0,494410346;0,494152353;0,493894359;0,493636366;0,493378372;0,493120379;0,492235865;0,491351352;0,490466839;0,489582325;0,488697812;0,487813298;0,486928785;0,486044272;0,485159758;0,484275245;0,482579282;0,480883319;0,479187356;0,477491394;0,475795431;0,474099468;0,472403505;0,470707542;0,46901158;0,467315617
Venezuela;low_temp;Offshore_1;Venezuela_Offshore_1;Venezuela_Offshore_1_low_temp_optimistic;optimistic;93;0,39;;0,555630784;0,555630784;0,555630784;0,555630784;0,555630784;0,555630784;0,555630784;0,555630784;0,555630784;0,555630784;0,555630784;0,554783972;0,553937159;0,553090347;0,552243535;0,551396723;0,55054991;0,549703098;0,548856286;0,548009474;0,547162661;0,545633357;0,544104053;0,542574748;0,541045444;0,539516139;0,537986835;0,536457531;0,534928226;0,533398922;0,531869617
Venezuela;low_temp;Offshore_2;Venezuela_Offshore_2;Venezuela_Offshore_2_low_temp_optimistic;optimistic;69;0,39;;0,537435348;0,537435348;0,537435348;0,537435348;0,537435348;0,537435348;0,537435348;0,537435348;0,537435348;0,537435348;0,537435348;0,536838551;0,536241753;0,535644956;0,535048158;0,53445136;0,533854563;0,533257765;0,532660968;0,53206417;0,531467372;0,529931313;0,528395253;0,526859193;0,525323133;0,523787074;0,522251014;0,520714954;0,519178894;0,517642835;0,516106775
Venezuela;low_temp;PV;Venezuela_PV_1;Venezuela_PV_1_low_temp_optimistic;optimistic;58;0,23;;0,306156322;0,306803285;0,307450248;0,308097211;0,308744174;0,309391136;0,310038099;0,310685062;0,311332025;0,311978988;0,31262595;0,312533809;0,312441667;0,312349525;0,312257383;0,312165241;0,312073099;0,311980957;0,311888815;0,311796673;0,311704531;0,311118854;0,310533176;0,309947499;0,309361822;0,308776144;0,308190467;0,30760479;0,307019112;0,306433435;0,305847758
Venezuela;low_temp;PV;Venezuela_PV_2;Venezuela_PV_2_low_temp_optimistic;optimistic;360;0,22;;0,290923477;0,291646802;0,292370127;0,293093452;0,293816777;0,294540102;0,295263428;0,295986753;0,296710078;0,297433403;0,298156728;0,298058111;0,297959493;0,297860876;0,297762259;0,297663641;0,297565024;0,297466406;0,297367789;0,297269171;0,297170554;0,296513025;0,295855496;0,295197967;0,294540438;0,293882909;0,29322538;0,292567851;0,291910322;0,291252793;0,290595264
Venezuela;low_temp;PV;Venezuela_PV_3;Venezuela_PV_3_low_temp_optimistic;optimistic;42;0,21;;0,282199724;0,282916231;0,283632738;0,284349245;0,285065752;0,285782259;0,286498766;0,287215273;0,28793178;0,288648287;0,289364794;0,289193741;0,289022688;0,288851634;0,288680581;0,288509528;0,288338474;0,288167421;0,287996368;0,287825315;0,287654261;0,287074609;0,286494958;0,285915306;0,285335654;0,284756002;0,28417635;0,283596698;0,283017046;0,282437395;0,281857743
Venezuela;low_temp;PV;Venezuela_PV_4;Venezuela_PV_4_low_temp_optimistic;optimistic;6238;0,18;;0,256076018;0,256827646;0,257579275;0,258330903;0,259082531;0,259834159;0,260585787;0,261337415;0,262089044;0,262840672;0,2635923;0,263517061;0,263441821;0,263366582;0,263291342;0,263216103;0,263140864;0,263065624;0,262990385;0,262915146;0,262839906;0,262163517;0,261487129;0,26081074;0,260134351;0,259457962;0,258781573;0,258105185;0,257428796;0,256752407;0,256076018
